Date;Time;CO(GT);PT08.S1(CO);NMHC(GT);C6H6(GT);PT08.S2(NMHC);NOx(GT);PT08.S3(NOx);NO2(GT);PT08.S4(NO2);PT08.S5(O3);T;RH;AH
18/09/2004;11:00:00;1.2;894.75;-200;5.247305750259137;775.75;178.0;1024.25;82.0;1274.25;639.5;26.550000190735;30.699999809265;1.0501370147474656
18/09/2004;12:00:00;1.4;930.0;-200;6.562784024627489;837.5;189.0;956.5;78.0;1318.75;679.5;27.674999713898;28.124999523163;1.027206405606989
18/09/2004;13:00:00;1.6;952.5;-200;7.551912855453091;880.5;210.0;926.0;79.0;1338.5;703.75;27.550000190735;28.699999809265;1.0406283771379283
18/09/2004;14:00:00;1.1;884.5;-200;5.021242735593165;764.5;162.0;1017.25;78.0;1268.0;619.0;27.574999809265;29.175000190735;1.0593881864434858
18/09/2004;15:00:00;1.1;903.25;-200;5.303210072458306;778.5;137.0;1009.5;73.0;1278.25;582.75;28.099999904633;28.624999523163;1.071534108928635
18/09/2004;16:00:00;1.3;927.0;-200;5.344026303872138;780.5;165.0;994.25;73.0;1266.75;593.75;29.14999961853;26.77499961853;1.064840835699481
18/09/2004;17:00:00;1.5;979.0;-200;6.495992043448455;834.5;204.0;935.5;100.0;1337.5;699.75;28.39999961853;28.349999904633;1.0798042642005932
18/09/2004;18:00:00;2.0;1049.5;-200;9.183688329347296;946.5;266.0;831.5;122.0;1446.5;912.0;26.624999523163;32.074999332428;1.1019910199648193
18/09/2004;19:00:00;2.4;1091.25;-200;11.645646559704057;1037.25;299.0;769.5;132.0;1512.0;1038.25;25.349999904633;35.325000762939;1.1261556707222098
18/09/2004;20:00:00;2.0;1040.25;-200;9.15795459328947;945.5;234.0;826.5;116.0;1423.75;952.0;24.700000286102;37.14999961853;1.1397295022864125
18/09/2004;21:00:00;1.5;997.0;-200;7.516415424125155;879.0;181.0;885.25;109.0;1404.0;887.25;23.474999427795;40.625;1.15881705656058
18/09/2004;22:00:00;1.7;1041.75;-200;8.972306664178562;938.25;210.0;816.0;109.0;1455.75;1004.0;22.824999809265;43.424999237061;1.1914511997976562
18/09/2004;23:00:00;2.5;1190.75;-200;12.148813918689237;1054.75;304.0;706.75;116.0;1563.0;1221.0;22.175000190735;47.85000038147;1.262580143500693
19/09/2004;00:00:00;2.2;1149.0;-200;10.488913795517048;995.75;255.0;754.25;104.0;1534.0;1176.5;21.325000286102;50.474999427795;1.2652098913484793
19/09/2004;01:00:00;1.4;972.5;-200;7.1075621643931;861.5;149.0;850.25;81.0;1435.75;957.25;20.575000286102;53.199999809265;1.2741553411317876
19/09/2004;02:00:00;1.2;940.25;-200;6.2317436447591925;822.5;112.0;890.5;64.0;1414.5;852.5;19.625000476837;56.625;1.2797480328719837
19/09/2004;03:00:00;1.2;949.0;-200;7.766392552688361;889.5;-200.0;854.25;-200.0;1484.25;884.25;18.799999713898;59.800000190735;1.2847093864418184
19/09/2004;04:00:00;0.9;829.75;-200;3.7861422905558166;698.75;90.0;1011.75;54.0;1338.75;736.0;18.775000095367;59.474999427795;1.2757605814800776
19/09/2004;05:00:00;0.5;773.25;-200;2.3430107411589;608.75;46.0;1169.0;35.0;1256.25;590.0;19.27499961853;56.97500038147;1.2603091816841816
19/09/2004;06:00:00;0.6;811.0;-200;2.8770775169892318;644.25;76.0;1143.5;44.0;1289.0;655.25;18.175000190735;60.800001144409;1.2567477420725441
19/09/2004;07:00:00;1.0;901.0;-200;4.809204855249734;753.75;139.0;936.0;62.0;1350.75;854.25;16.849999904633;66.825000762939;1.2720815720444816
19/09/2004;08:00:00;1.3;968.5;-200;7.682679548673003;886.0;179.0;862.75;68.0;1450.75;953.0;18.625;60.025000572205;1.275705881524318
19/09/2004;09:00:00;1.7;1026.5;-200;8.826222726457212;932.5;224.0;806.0;85.0;1465.0;1049.5;22.199999809265;47.97500038147;1.26778512955558
19/09/2004;10:00:00;2.2;1094.25;-200;10.64610019277962;1001.5;272.0;754.5;110.0;1536.25;1113.5;26.450000286102;35.72500038147;1.2148983007813232
19/09/2004;11:00:00;2.1;1083.0;-200;10.157368780317265;983.5;251.0;783.5;115.0;1484.75;1048.75;29.97500038147;28.5;1.188317196843995
19/09/2004;12:00:00;2.2;1098.0;-200;11.019055904913765;1015.0;250.0;753.5;129.0;1507.75;995.5;32.199999809265;24.72500038147;1.1696215522131126
19/09/2004;13:00:00;2.0;1058.5;-200;11.932059899493012;1047.25;178.0;761.25;106.0;1548.75;840.75;29.550000190735;28.574999332428;1.162814653117745
19/09/2004;14:00:00;2.0;1020.75;-200;10.845710686462045;1008.75;137.0;770.5;87.0;1544.75;768.5;29.849999904633;28.525000095367;1.1808898888069141
19/09/2004;15:00:00;1.2;925.0;-200;5.091118475893959;768.0;119.0;987.25;70.0;1289.25;541.25;31.125;26.125;1.1629972819457468
19/09/2004;16:00:00;1.8;1045.25;-200;8.270607965023949;910.25;193.0;877.5;106.0;1385.0;741.75;34.625;22.375;1.212043680659248
19/09/2004;17:00:00;4.3;1302.75;-200;20.735408792744465;1316.75;329.0;630.5;151.0;1816.25;1196.25;33.200000762939;25.425000190735;1.2721825551723438
19/09/2004;18:00:00;3.8;1253.5;-200;16.810636577549868;1204.25;413.0;667.75;179.0;1655.25;1337.75;29.950000286102;31.39999961853;1.3073642810286736
19/09/2004;19:00:00;4.4;1345.25;-200;20.354317341680556;1306.25;489.0;586.75;188.0;1806.0;1415.75;27.5;38.050000190735;1.3756473646542668
19/09/2004;20:00:00;3.8;1272.5;-200;15.323861661259553;1158.75;470.0;644.5;187.0;1704.25;1341.25;26.175000190735;42.525000572205;1.423044531140821
19/09/2004;21:00:00;1.9;1095.5;-200;8.794600710564875;931.25;228.0;766.0;121.0;1506.0;1019.0;24.674999713898;46.375;1.4206403654241437
19/09/2004;22:00:00;1.7;1076.75;-200;8.518416854434964;920.25;169.0;778.0;99.0;1508.5;935.0;23.625;49.974999427795;1.4383360460162598
19/09/2004;23:00:00;1.8;1083.5;-200;8.73150190350893;928.75;189.0;751.0;100.0;1516.75;1080.5;22.724999904633;53.64999961853;1.4631938703218847
20/09/2004;00:00:00;1.1;980.0;-200;5.748949731580042;800.0;100.0;863.0;79.0;1406.5;902.75;22.724999427795;53.774998664856;1.4666029213758307
20/09/2004;01:00:00;0.8;881.75;-200;4.045717310202204;713.25;71.0;978.25;57.0;1343.25;730.5;22.849999427795;53.049999237061;1.4577149553964721
20/09/2004;02:00:00;0.7;851.0;-200;3.043921875375923;654.75;52.0;1051.25;43.0;1301.25;624.75;21.374999523163;57.550000190735;1.4469260964264696
20/09/2004;03:00:00;0.6;818.75;-200;2.1696551760690563;596.5;-200.0;1112.25;-200.0;1280.75;613.25;19.949999809265;62.300000190735;1.43628903485513
20/09/2004;04:00:00;0.5;803.5;-200;2.2291550697670153;600.75;57.0;1122.0;50.0;1280.75;646.0;19.525000095367;63.525001525879;1.426919121783771
20/09/2004;05:00:00;0.5;822.5;-200;2.664684868102575;630.5;69.0;1090.25;47.0;1304.25;670.5;20.22500038147;60.75;1.4242749730232143
20/09/2004;06:00:00;0.9;902.75;-200;4.702231772969308;748.25;126.0;936.5;60.0;1372.75;801.25;19.375;63.52499961853;1.4138507641234463
20/09/2004;07:00:00;3.5;1310.0;-200;21.719866351808882;1343.5;376.0;573.25;91.0;2026.25;1352.5;18.724999904633;65.64999961853;1.4038837032677367
20/09/2004;08:00:00;-200.0;1435.75;-200;32.18179740820327;1601.25;-200.0;455.25;-200.0;2338.0;1682.25;20.050000190735;60.625;1.4062398952174906
20/09/2004;09:00:00;5.7;1479.0;-200;27.462412806094527;1490.25;737.0;493.75;159.0;2146.25;1748.5;23.450000286102;49.699999809265;1.4155651347460916
20/09/2004;10:00:00;3.5;1285.25;-200;18.10563982891983;1242.5;481.0;599.25;173.0;1814.75;1582.0;26.424999713898;41.924999237061;1.4236573934457308
20/09/2004;11:00:00;3.7;1261.5;-200;18.633333923865287;1257.75;425.0;597.0;174.0;1835.0;1483.75;29.875;34.0;1.409560191577357
20/09/2004;12:00:00;3.1;1224.75;-200;17.55895646126765;1226.5;330.0;642.75;165.0;1773.75;1321.25;31.499999523163;30.825000762939;1.4016878009489955
20/09/2004;13:00:00;3.0;1161.75;-200;16.26469881388359;1187.75;303.0;675.5;136.0;1680.5;1125.25;30.199999809265;30.175000190735;1.274427427929395
20/09/2004;14:00:00;2.6;1103.0;-200;11.838650221099392;1044.0;283.0;757.33333333333;125.0;1522.6666666667;966.66666666667;30.53333346049;29.299999872843;1.2612099509451662
20/09/2004;15:00:00;2.4;1119.75;-200;11.8745399796885;1045.25;264.0;752.0;122.0;1562.75;975.25;31.799999237061;27.400000095367;1.2672522092210965
20/09/2004;16:00:00;2.6;1168.75;-200;15.452209964915284;1162.75;280.0;707.5;124.0;1639.25;1024.5;34.27499961853;23.200000286102;1.2325578203365521
20/09/2004;17:00:00;5.0;1386.0;-200;28.790187377897013;1522.25;505.0;559.5;184.0;1990.25;1469.25;34.050000190735;23.025000095367;1.2080522736946675
20/09/2004;18:00:00;5.6;1425.5;-200;31.13442863440343;1577.25;566.0;521.0;200.0;2080.0;1647.75;30.525000572205;29.249999523163;1.258460437502026
20/09/2004;19:00:00;6.5;1476.25;-200;34.92140667292175;1662.5;681.0;473.25;225.0;2167.0;1784.5;28.14999961853;32.425000190735;1.2172976380293428
20/09/2004;20:00:00;4.1;1166.75;-200;19.494597136811635;1282.25;448.0;633.25;168.0;1684.5;1371.25;26.474999904633;31.675000190735;1.0787465914104835
20/09/2004;21:00:00;2.1;1032.25;-200;11.681285912573527;1038.5;231.0;761.0;118.0;1454.75;1070.75;24.75;33.72500038147;1.037719737561452
20/09/2004;22:00:00;2.0;1033.75;-200;9.850263360273429;972.0;230.0;747.25;115.0;1437.25;1117.75;23.875;38.074998855591;1.112283471496967
20/09/2004;23:00:00;1.4;985.5;-200;7.658832618007967;885.0;146.0;834.75;94.0;1407.25;930.75;22.974999904633;42.974999427795;1.189749305461398
21/09/2004;00:00:00;0.8;908.25;-200;4.392191188913439;732.0;77.0;965.5;62.0;1310.75;721.75;23.499999523163;44.650000572205;1.275530723140125
21/09/2004;01:00:00;0.8;891.25;-200;4.050256979222614;713.5;82.0;957.25;68.0;1294.5;773.0;22.25;47.700000762939;1.2643172396153437
21/09/2004;02:00:00;0.6;842.5;-200;3.055992511572793;655.5;55.0;1042.0;50.0;1270.5;664.75;22.125;49.775000572205;1.3094249490330965
21/09/2004;03:00:00;0.5;822.25;-200;2.389953730982338;612.0;-200.0;1093.5;-200.0;1254.25;594.0;21.800000190735;51.449999809265;1.3272235379637438
21/09/2004;04:00:00;0.4;813.5;-200;2.06292760006336;588.75;42.0;1118.75;36.0;1246.25;564.75;20.824999809265;55.85000038147;1.3581163240410408
21/09/2004;05:00:00;0.6;868.75;-200;3.335032082092045;672.5;102.0;1032.5;53.0;1307.25;688.25;18.849999904633;63.02499961853;1.358170219957651
21/09/2004;06:00:00;1.4;1013.0;-200;8.14787482420468;905.25;231.0;803.75;79.0;1499.0;973.5;18.349999904633;65.5;1.3686286969340895
21/09/2004;07:00:00;5.6;1515.25;-200;31.405757664319367;1583.5;699.0;495.5;133.0;2287.5;1590.5;18.199999809265;66.074998855591;1.367897101807221
21/09/2004;08:00:00;7.3;1586.5;-200;41.17098714674078;1795.0;738.0;424.5;148.0;2530.5;1820.0;19.625000476837;60.674999237061;1.3712796630134734
21/09/2004;09:00:00;5.3;1490.0;-200;27.339306082553982;1487.25;665.0;507.75;161.0;2115.0;1806.75;22.60000038147;51.424999237061;1.3920300588463526
21/09/2004;10:00:00;4.4;1434.5;-200;24.182871342823493;1408.25;598.0;536.75;191.0;1990.75;1703.75;25.849999904633;44.199999809265;1.451158208057436
21/09/2004;11:00:00;3.1;1246.0;-200;16.96086061172638;1208.75;340.0;632.0;158.0;1791.75;1269.75;28.474999904633;39.025000572205;1.4928474394465965
21/09/2004;12:00:00;3.3;1265.5;-200;17.72050707929952;1231.25;374.0;615.0;157.0;1767.75;1265.25;30.125;35.14999961853;1.4782026320726414
21/09/2004;13:00:00;3.8;1277.0;-200;19.317482608417528;1277.25;401.0;585.5;188.0;1845.75;1226.0;29.449999809265;36.375;1.4717616234641668
21/09/2004;14:00:00;2.3;1141.75;-200;12.683180009517667;1073.0;275.0;671.25;143.0;1635.25;986.5;29.199999809265;37.900000572205;1.5116178697930371
21/09/2004;15:00:00;2.6;1206.75;-200;14.586896875181992;1135.5;278.0;644.5;152.0;1695.5;1023.5;30.525000095367;34.89999961853;1.501547634605236
21/09/2004;16:00:00;3.2;1252.25;-200;17.780184669309406;1233.0;342.0;617.75;168.0;1759.0;1127.0;31.52499961853;31.425000190735;1.4309937435790305
21/09/2004;17:00:00;5.0;1398.5;-200;26.55499078544203;1468.0;479.0;531.25;205.0;2072.25;1442.25;31.150000095367;31.375;1.3986913824700942
21/09/2004;18:00:00;5.6;1464.25;-200;30.326472857723466;1558.5;553.0;484.75;204.0;2157.5;1639.25;28.549999713898;37.175000190735;1.428246191045854
21/09/2004;19:00:00;5.4;1422.0;-200;28.67503304842678;1519.5;531.0;494.0;210.0;2087.0;1623.5;26.724999904633;42.300000190735;1.4618025885744885
21/09/2004;20:00:00;4.4;1307.5;-200;20.0121205444273;1296.75;428.0;567.25;173.0;1898.5;1454.25;24.775000095367;48.97500038147;1.5091936695707577
21/09/2004;21:00:00;2.4;1137.0;-200;11.924863429687202;1047.0;229.0;679.5;123.0;1620.25;1138.0;23.574999809265;53.574999809265;1.5373573468999089
21/09/2004;22:00:00;1.5;1040.0;-200;8.09900075580435;903.25;145.0;781.75;92.0;1494.25;950.75;23.02499961853;55.75;1.548048674218712
21/09/2004;23:00:00;1.3;1018.0;-200;7.658832618007967;885.0;112.0;809.25;77.0;1490.75;863.75;22.14999961853;58.425000190735;1.539295284510384
22/09/2004;00:00:00;1.1;961.75;-200;5.91337061589706;807.75;99.0;866.25;74.0;1430.0;868.25;22.599999904633;56.27499961853;1.5233153125940484
22/09/2004;01:00:00;1.0;930.25;-200;5.091118475893959;768.0;98.0;915.5;74.0;1408.75;825.0;20.974999904633;61.250000953674;1.5030600520098272
22/09/2004;02:00:00;0.6;811.5;-200;2.408114346922603;613.25;54.0;1132.5;47.0;1301.75;625.5;23.049999713898;53.975001335144;1.5010056367782416
22/09/2004;03:00:00;0.5;826.0;-200;2.389953730982338;612.0;-200.0;1111.25;-200.0;1304.25;605.25;19.775000095367;65.300000190735;1.489424099504631
22/09/2004;04:00:00;0.6;877.75;-200;3.843684322663092;702.0;59.0;948.5;44.0;1372.5;822.0;18.349999904633;70.799999237061;1.4793726824237152
22/09/2004;05:00:00;0.8;922.0;-200;5.01129410974165;764.0;162.0;891.75;69.0;1414.5;904.5;18.050000190735;72.52499961853;1.4875507265625112
22/09/2004;06:00:00;1.5;1046.5;-200;9.658722783426331;964.75;268.0;736.5;79.0;1605.5;1075.25;18.324999809265;70.975002288818;1.4807396199422553
22/09/2004;07:00:00;4.1;1375.5;-200;25.92053123833816;1452.25;531.0;521.25;108.0;2122.75;1541.25;18.549999713898;68.85000038147;1.456507086247041
22/09/2004;08:00:00;5.5;1513.5;-200;34.27552091201907;1648.25;517.0;457.0;119.0;2399.75;1748.75;20.125000476837;62.699999809265;1.461047764257525
22/09/2004;09:00:00;5.5;1494.0;-200;29.031600090298653;1528.0;701.0;479.25;165.0;2200.75;1797.75;23.47500038147;52.000000953674;1.4832859440270603
22/09/2004;10:00:00;3.7;1316.25;-200;20.04802474057212;1297.75;510.0;562.25;172.0;1888.25;1583.75;26.849999427795;42.699998855591;1.4864318899381208
22/09/2004;11:00:00;3.3;1269.25;-200;18.26068046701073;1247.0;415.0;596.5;180.0;1813.25;1441.0;29.075000286102;36.72500038147;1.4542695736320226
22/09/2004;12:00:00;2.5;1151.75;-200;13.446186578745062;1098.5;243.0;673.5;130.0;1630.5;1093.25;30.849999904633;31.974999904633;1.4013702192905328
22/09/2004;13:00:00;2.6;1138.0;-200;14.011592480319251;1117.0;267.0;657.25;120.0;1646.0;1018.5;27.924999713898;37.025000572205;1.3720037162911678
22/09/2004;14:00:00;2.2;1132.0;-200;12.054682937785309;1051.5;233.0;680.0;117.0;1608.75;944.25;28.52499961853;37.25;1.42906487079082
22/09/2004;15:00:00;2.6;1186.0;-200;15.31585504960172;1158.5;295.0;639.75;141.0;1700.5;1045.75;30.174999713898;32.874999523163;1.3864811020079728
22/09/2004;16:00:00;2.9;1228.0;-200;16.133508844949027;1183.75;309.0;657.25;151.0;1724.0;1088.5;32.875;27.72500038147;1.3622417795158726
22/09/2004;17:00:00;5.0;1424.25;-200;27.298322917744006;1486.25;506.0;522.75;218.0;2084.0;1536.75;32.200000286102;28.799999713898;1.3623903237216273
22/09/2004;18:00:00;5.1;1427.0;-200;26.1614587356337;1458.25;479.0;506.75;213.0;2048.75;1566.0;28.824999809265;38.950000762939;1.5203494023364656
22/09/2004;19:00:00;5.2;1386.75;-200;26.737465223750938;1472.5;460.0;507.5;194.0;2064.5;1509.75;26.650000095367;43.25;1.4880993314779976
22/09/2004;20:00:00;3.8;1283.5;-200;18.338412046262704;1249.25;363.0;582.0;167.0;1842.25;1299.75;24.60000038147;53.974999427795;1.6461296625523703
22/09/2004;21:00:00;2.2;1110.25;-200;11.853000566600253;1044.5;213.0;688.25;115.0;1638.0;1058.0;23.375;59.925000190735;1.6991694090871665
22/09/2004;22:00:00;2.1;1109.75;-200;11.496468626062793;1032.0;183.0;701.5;98.0;1649.75;1001.75;22.52499961853;62.64999961853;1.6882600494972646
22/09/2004;23:00:00;1.8;1077.25;-200;9.645572227732076;964.25;163.0;748.5;93.0;1571.25;923.25;22.924999713898;62.049999237061;1.712697837639552
23/09/2004;00:00:00;1.6;1036.5;-200;7.959186808148644;897.5;152.0;793.0;87.0;1539.0;836.0;22.224999904633;64.949999809265;1.7189505357002468
23/09/2004;01:00:00;1.4;1002.0;-200;6.935331178319356;854.0;104.0;817.75;71.0;1512.5;779.0;21.400000095367;68.549999237061;1.726099052566386
23/09/2004;02:00:00;0.8;865.25;-200;3.698339727006534;693.75;61.0;989.0;49.0;1384.75;677.75;22.224999427795;62.999999046326;1.6673422528053077
23/09/2004;03:00:00;0.5;824.25;-200;2.433637604423108;615.0;-200.0;1131.25;-200.0;1335.75;601.25;22.449999809265;59.89999961853;1.6068971252038882
23/09/2004;04:00:00;-200.0;824.0;-200;2.243254681450042;601.75;54.0;1138.25;44.0;1336.75;592.5;21.14999961853;63.775001525879;1.5817267185781372
23/09/2004;05:00:00;0.5;846.66666666667;-200;2.502259573739602;619.66666666667;84.0;1085.3333333333;58.0;1339.0;670.0;22.93333307902;57.5;1.5879016964740054
23/09/2004;06:00:00;0.9;960.75;-200;6.341278497026854;827.5;132.0;892.25;66.0;1491.25;836.5;21.275000572205;63.200000762939;1.5793853881639661
23/09/2004;07:00:00;3.2;1336.25;-200;21.571420910723376;1339.5;422.0;539.5;112.0;2048.5;1399.5;21.349999904633;63.5;1.5941068174863344
23/09/2004;08:00:00;2.8;1250.75;-200;18.842720684121055;1263.75;282.0;581.5;104.0;1897.25;1392.75;23.724999904633;54.449999809265;1.5764999518564071
23/09/2004;09:00:00;2.7;1289.5;-200;18.14004459253741;1243.5;293.0;603.5;103.0;1853.25;1415.0;25.025000095367;50.849999427795;1.5903021861775066
23/09/2004;10:00:00;2.4;1215.25;-200;14.751953871194921;1140.75;334.0;630.5;118.0;1765.75;1285.25;26.275000572205;48.125;1.6199048253745845
23/09/2004;11:00:00;2.7;1248.25;-200;15.905017304347645;1176.75;324.0;607.5;129.0;1784.25;1230.0;26.374999523163;47.27499961853;1.6006380932698019
23/09/2004;12:00:00;2.8;1232.5;-200;16.125324514826858;1183.5;294.0;609.5;127.0;1774.5;1146.5;29.300000190735;39.525000572205;1.5855085951545584
23/09/2004;13:00:00;2.9;1229.0;-200;17.229331023414908;1216.75;273.0;598.5;130.0;1794.75;1106.5;28.974999904633;39.575000762939;1.5581397555447105
23/09/2004;14:00:00;2.6;1205.75;-200;15.839989355585663;1174.75;275.0;618.0;130.0;1745.75;1067.75;29.75;38.0;1.5641647504484197
23/09/2004;15:00:00;2.6;1215.0;-200;15.052638534591573;1150.25;282.0;608.25;118.0;1732.75;1115.0;30.374999523163;37.22500038147;1.5879508585941975
23/09/2004;16:00:00;3.2;1329.75;-200;18.851466773639267;1264.0;323.0;586.25;146.0;1860.25;1362.0;31.549999713898;34.875;1.5903430299043544
23/09/2004;17:00:00;4.6;1446.25;-200;25.173767956059887;1433.5;442.0;521.75;190.0;2075.25;1619.25;31.624999523163;34.77499961853;1.5925224137764487
23/09/2004;18:00:00;4.9;1446.0;-200;26.131290837657744;1457.5;431.0;500.5;189.0;2059.25;1572.0;29.0;40.450000762939;1.5948820638559082
23/09/2004;19:00:00;4.7;1420.75;-200;25.600774058764983;1444.25;402.0;510.0;173.0;2055.75;1446.25;27.174999713898;45.949999809265;1.6301561815996817
23/09/2004;20:00:00;3.3;1247.25;-200;16.877332470396162;1206.25;313.0;600.25;148.0;1784.5;1233.25;26.150000095367;48.650000572205;1.6256258546394327
23/09/2004;21:00:00;2.3;1168.0;-200;12.594666004682017;1070.0;228.0;666.5;116.0;1646.0;1102.25;25.074999809265;50.5;1.5840264086731295
23/09/2004;22:00:00;2.1;1111.0;-200;10.346267233157999;990.5;218.0;721.25;109.0;1559.25;1027.5;24.050000190735;50.675000190735;1.4958583963443268
23/09/2004;23:00:00;1.7;1071.0;-200;8.851555169750771;933.5;179.0;763.0;94.0;1504.25;941.5;22.549999713898;53.675000190735;1.4485798769392462
24/09/2004;00:00:00;1.0;968.75;-200;6.495992043448455;834.5;97.0;859.25;64.0;1436.75;772.75;22.650000095367;53.699999809265;1.4579816695148153
24/09/2004;01:00:00;0.9;942.0;-200;5.328704583249726;779.75;83.0;914.5;59.0;1418.75;737.25;21.47500038147;57.949999809265;1.4658269791899827
24/09/2004;02:00:00;0.7;923.0;-200;4.610672747689357;743.5;80.0;907.5;64.0;1394.0;815.25;22.300000190735;55.77499961853;1.4828042238104682
24/09/2004;03:00:00;0.4;812.5;-200;1.9551737460648704;580.75;-200.0;1176.25;-200.0;1320.0;627.0;22.72500038147;53.800000190735;1.467284870713938
24/09/2004;04:00:00;0.4;850.5;-200;2.470298210529167;617.5;66.0;1098.5;52.0;1350.75;642.0;21.074999809265;59.89999961853;1.4788782944339376
24/09/2004;05:00:00;0.5;868.25;-200;2.7912875851209797;638.75;109.0;1093.0;55.0;1367.0;610.0;20.425000190735;62.974999427795;1.4945542551249607
24/09/2004;06:00:00;1.3;1061.5;-200;8.387928281751876;915.0;232.0;791.5;83.0;1578.75;928.75;20.825000286102;62.174999237061;1.5119227087018405
24/09/2004;07:00:00;3.5;1417.75;-200;21.128691785644097;1327.5;535.0;546.25;114.0;2017.25;1426.5;21.349999427795;61.550000190735;1.5451538911422327
24/09/2004;08:00:00;5.5;1599.5;-200;33.96012821858044;1641.25;684.0;439.75;137.0;2430.0;1775.5;21.875;60.199998855591;1.5599864849218983
24/09/2004;09:00:00;5.6;1583.0;-200;29.43233714333824;1537.5;803.0;461.25;160.0;2214.0;1788.25;22.97500038147;56.400000572205;1.5614162726788532
24/09/2004;10:00:00;3.4;1337.5;-200;20.30012187143334;1304.75;539.0;543.25;138.0;1929.0;1520.5;25.125;49.500000953674;1.5572493747891274
24/09/2004;11:00:00;3.2;1284.5;-200;18.41628434809244;1251.5;364.0;581.25;134.0;1866.0;1292.75;26.625;44.324999809265;1.5228606119222257
24/09/2004;12:00:00;3.7;1375.5;-200;22.299185873847804;1359.0;422.0;530.0;143.0;1997.75;1435.25;26.22500038147;45.950000762939;1.542169803172231
24/09/2004;13:00:00;4.6;1466.5;-200;26.900111753064962;1476.5;483.0;491.0;153.0;2113.5;1591.75;25.425000190735;48.699999809265;1.5594246012898132
24/09/2004;14:00:00;4.2;1442.25;-200;23.959596440765825;1402.5;496.0;518.0;145.0;2026.0;1551.0;25.550000190735;48.299999237061;1.5580414717235693
24/09/2004;15:00:00;3.3;1358.25;-200;19.317482608417528;1277.25;403.0;563.25;123.0;1892.0;1429.25;25.700000286102;47.775000572205;1.554765241296356
24/09/2004;16:00:00;2.7;1222.0;-200;14.516400667735303;1133.25;282.0;624.0;96.0;1698.0;1194.75;24.875;49.200000762939;1.5251206357440015
24/09/2004;17:00:00;2.2;1134.0;-200;11.06083302349295;1016.5;268.0;723.5;107.0;1632.0;981.0;18.275000095367;75.39999961853;1.568202609458268
24/09/2004;18:00:00;2.8;1120.0;-200;10.414090310619091;993.0;306.0;725.0;119.0;1564.5;961.75;16.299999952316;73.949998855591;1.360099308413763
24/09/2004;19:00:00;2.9;1102.75;-200;10.529822826107191;997.25;293.0;736.25;109.0;1551.75;913.5;15.625;75.700000762939;1.3344757704412709
24/09/2004;20:00:00;2.0;984.5;-200;5.844179298793487;804.5;240.0;894.75;107.0;1389.75;784.5;15.425000190735;76.599998474121;1.333429138762442
24/09/2004;21:00:00;0.7;794.75;-200;2.1627003433813274;596.0;93.0;1226.5;57.0;1187.75;482.25;14.0;75.375001907349;1.198803640072844
24/09/2004;22:00:00;0.6;786.5;-200;1.9986514667070001;584.0;99.0;1317.25;60.0;1129.25;446.25;14.924999952316;60.549999237061;1.0212638574346176
24/09/2004;23:00:00;1.2;838.5;-200;3.8259396762198827;701.0;55.0;1127.75;22.0;1156.25;552.75;15.474999904633;50.85000038147;0.8879760513121928
25/09/2004;00:00:00;1.2;834.75;-200;3.901595974565998;705.25;19.0;1117.0;2.0;1161.0;591.5;15.550000190735;50.0;0.8772696303314664
25/09/2004;01:00:00;1.1;837.0;-200;3.680884695252478;692.75;26.0;1096.25;7.0;1178.25;584.0;15.425000190735;53.574999809265;0.9326170662914754
25/09/2004;02:00:00;0.6;761.0;-200;1.7281160542915164;563.25;26.0;1316.0;8.0;1106.25;451.25;15.350000143051;53.875;0.9334131004353543
25/09/2004;03:00:00;0.3;718.0;-200;0.994801683669544;498.5;-200.0;1494.5;-200.0;1058.75;381.5;15.25;52.375;0.9017155323356992
25/09/2004;04:00:00;0.3;724.0;-200;0.9552143235003723;494.5;42.0;1531.25;27.0;1071.25;391.0;15.325000047684;53.074999809265;0.9181032253777297
25/09/2004;05:00:00;0.3;717.75;-200;0.8757410443448632;486.25;32.0;1530.5;14.0;1071.5;398.25;15.350000143051;53.650000572205;0.9295148653820956
25/09/2004;06:00:00;0.4;743.5;-200;1.271371560397446;524.75;25.0;1434.25;3.0;1096.75;429.75;15.475000143051;53.300000190735;0.9307595685465999
25/09/2004;07:00:00;0.6;782.0;-200;2.086826632070612;590.5;28.0;1286.75;9.0;1130.0;460.5;15.425000190735;52.724999427795;0.9178205219156395
25/09/2004;08:00:00;0.7;797.75;-200;2.485027842230557;618.5;41.0;1204.25;14.0;1138.25;500.25;15.724999904633;51.050000190735;0.9056169193300365
25/09/2004;09:00:00;1.0;866.75;-200;4.625078391332139;744.25;130.0;1066.5;52.0;1207.0;594.0;16.949999809265;47.724999427795;0.914182355767549
25/09/2004;10:00:00;1.1;862.25;-200;4.331267414137387;728.75;173.0;1103.0;64.0;1170.75;602.5;18.199999809265;41.900000572205;0.8674217229076859
25/09/2004;11:00:00;1.5;914.5;-200;6.4904391973140605;834.25;168.0;1006.0;66.0;1242.5;686.0;19.125;36.97500038147;0.8103979785784015
25/09/2004;12:00:00;1.4;856.75;-200;6.015120208960161;812.5;51.0;1040.25;14.0;1183.25;622.25;19.325000286102;34.75;0.7710470524157599
25/09/2004;13:00:00;1.4;836.5;-200;6.004374886921272;812.0;31.0;1065.0;9.0;1170.5;624.0;19.800000190735;31.199999809265;0.7127286477763171
